2	gi-140:263030..263494_LTR
2	gi-74:348172..347690_LTR
2	gi-74:354884..354402_LTR
2	gi-108:3318139..3317656_LTR
2	gi-108:3324277..3323794_LTR
2	gi-108:3351841..3351359_LTR
2	gi-108:3357974..3357492_LTR
2	gi-89:131465..131946_LTR
2	gi-89:138211..138692_LTR
2	gi-24:1469347..1469828_LTR
2	gi-24:1475476..1475957_LTR
2	gi-26:1760889..1761369_LTR
2	gi-26:1767011..1767491_LTR
2	gi-143:3894562..3895042_LTR
2	gi-143:3900696..3901176_LTR
2	gi-24:1730186..1729706_LTR
2	gi-24:1738143..1737663_LTR
2	gi-23:501131..501609_LTR
2	gi-23:507255..507734_LTR
2	gi-140:2274482..2274941_LTR
2	gi-140:2280585..2281044_LTR
2	gi-88:2322015..2322499_LTR
2	gi-88:2328150..2328634_LTR
2	gi-23:448358..448821_LTR
2	gi-23:454476..454939_LTR
2	gi-24:139120..138655_LTR
2	gi-24:145235..144771_LTR
2	gi-24:3863679..3864140_LTR
2	gi-24:3870384..3870844_LTR
2	gi-34:261640..261177_LTR
2	gi-34:269075..268612_LTR
2	gi-140:107957..108421_LTR
2	gi-140:121257..121721_LTR
2	gi-108:197213..196734_LTR
2	gi-108:203652..203173_LTR
2	gi-24:360056..359596_LTR
2	gi-24:366165..365705_LTR
2	gi-128:1873961..1873480_LTR
2	gi-128:1880589..1880108_LTR
2	gi-143:3895043..3900695_INT
3	gi-10:2806865..2807432_LTR
3	gi-10:2810139..2810706_LTR
3	gi-33:900354..900923_LTR
3	gi-33:903584..904153_LTR
4	gi-10:2807433..2810138_INT
4	gi-33:900924..903583_INT
5	gi-10:3010026..3010248_LTR
5	gi-10:3016609..3016831_LTR
5	gi-88:2907260..2907037_LTR
5	gi-88:2913432..2913209_LTR
6	gi-10:3010249..3016608_INT
7	gi-23:456071..455840_LTR
7	gi-23:464777..464546_LTR
8	gi-23:464545..456072_INT
9	gi-23:479014..478386_LTR
9	gi-23:484444..483816_LTR
9	gi-89:118034..117405_LTR
9	gi-89:123465..122836_LTR
9	gi-108:1490525..1491154_LTR
9	gi-108:1495956..1496585_LTR
10	gi-23:483815..479015_INT
10	gi-89:122835..118035_INT
10	gi-108:1491155..1495955_INT
11	gi-24:58664..58945_LTR
11	gi-33:2632575..2632294_LTR
11	gi-33:2638482..2638201_LTR
11	gi-24:65105..65386_LTR
12	gi-24:58946..65104_INT
12	gi-33:2638200..2632576_INT
13	gi-24:2082567..2082133_LTR
13	gi-24:2089473..2089039_LTR
13	gi-71:2713705..2714139_LTR
13	gi-71:2721518..2721952_LTR
13	gi-94:2264246..2263812_LTR
13	gi-94:2256434..2256000_LTR
14	gi-24:2089038..2082568_INT
14	gi-71:2714140..2721517_INT
14	gi-94:2263811..2256435_INT
15	gi-24:2237415..2237942_LTR
15	gi-24:2243425..2243952_LTR
15	gi-143:3802248..3802779_LTR
15	gi-143:3808756..3809286_LTR
16	gi-24:2237943..2243424_INT
16	gi-143:3802780..3808755_INT
17	gi-26:145891..145359_LTR
17	gi-26:151700..151168_LTR
17	gi-108:3775307..3774770_LTR
17	gi-108:3781105..3780565_LTR
17	gi-88:3249594..3249054_LTR
17	gi-88:3255406..3254866_LTR
17	gi-128:1129372..1128840_LTR
17	gi-128:1135184..1134652_LTR
18	gi-26:151167..145892_INT
18	gi-88:3254865..3249595_INT
18	gi-128:1134651..1129373_INT
19	gi-33:1769609..1770167_LTR
19	gi-33:1775810..1776368_LTR
19	gi-88:3093310..3092749_LTR
19	gi-88:3102053..3101492_LTR
20	gi-33:1770168..1775809_INT
20	gi-88:3101491..3093311_INT
20	gi-108:445446..451839_INT
21	gi-33:2621093..2621527_LTR
21	gi-33:2625417..2625852_LTR
21	gi-108:761208..761643_LTR
21	gi-108:768108..768543_LTR
21	gi-88:2861097..2861551_LTR
21	gi-88:2867526..2867980_LTR
22	gi-33:2621528..2625416_INT
22	gi-88:2861552..2867525_INT
22	gi-108:761644..768107_INT
23	gi-71:1290228..1290797_LTR
23	gi-71:1293417..1293986_LTR
24	gi-71:1290798..1293416_INT
25	gi-71:1615479..1615016_LTR
25	gi-71:1621282..1620819_LTR
26	gi-71:1620818..1615480_INT
27	gi-71:2059214..2058957_LTR
27	gi-71:2063807..2063547_LTR
27	gi-74:3742738..3742998_LTR
27	gi-74:3747328..3747588_LTR
28	gi-71:2063546..2059215_INT
28	gi-74:3742999..3747327_INT
29	gi-88:1847134..1847424_LTR
29	gi-143:77170..76880_LTR
29	gi-88:1856075..1856365_LTR
29	gi-143:71311..71021_LTR
30	gi-88:1847425..1856074_INT
30	gi-143:76879..71312_INT
31	gi-88:2440213..2433367_INT
31	gi-155:316561..322365_INT
32	gi-88:2913208..2907261_INT
33	gi-108:3780564..3775308_INT
34	gi-108:4757099..4757531_LTR
34	gi-108:4760560..4760992_LTR
35	gi-108:4757532..4760559_INT
36	gi-126:1611632..1611323_LTR
36	gi-126:1614445..1614136_LTR
37	gi-126:1614135..1611633_INT
38	gi-140:2191897..2191616_LTR
38	gi-140:2197793..2197512_LTR
39	gi-140:2197511..2191898_INT
40	gi-143:579455..579780_LTR
40	gi-143:587630..587955_LTR
41	gi-6:3152140..3151163_LTR
42	gi-6:3152141..3164753_INT
43	gi-10:2280818..2293240_INT
44	gi-23:4067445..4067715_LTR
